mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,sample
555.2092022,555.2089844,555.2095337,1781.03,1774.04,1783.78,20421.2255,19900.13982,5592.893066,14,1
555.2171515,555.2164307,555.2177124,782.661,778.829,785.238,862940.6462,862935.519,185148.9688,185148,1
555.347302,555.3465576,555.3474731,822.624,817.381,826.471,4822787.417,4796583.968,1004359.563,60,1
555.3623575,555.3619995,555.3626099,1152.19,1148.32,1154.75,250533.9286,250528.7846,69455.34375,69454,1
555.3837194,555.3826294,555.3840332,942.172,937.027,947.287,1505300.514,1397968.927,321426.7813,12,1
555.3837494,555.3823242,555.3839722,961.391,953.672,966.497,1977666.207,1889168.723,408734.8125,22,1
555.6187268,555.6184692,555.6188965,849.272,844.17,854.383,16179630.76,15970442.93,3410995.25,90,1
555.7196684,555.7194214,555.720459,1796.77,1794.06,1799.38,2355954.768,2355949.448,700881.5,700880,1
556.1835825,556.1831665,556.184021,1116.8,1111.37,1122.11,1757355.889,1757343.806,196580.0313,196579,1
556.1839622,556.1833496,556.1844482,1073.38,1061.66,1095.7,5619388.856,5619354.816,238758.8438,238758,1
556.1840541,556.1835327,556.1843872,1090.37,1085.2,1095.7,1821474.067,1821462.255,213292.2813,213291,1
556.1841165,556.1835938,556.1845093,1079.93,1075.94,1085.2,1865204.946,1865194.363,231263.6406,231263,1
556.1843123,556.1837769,556.1851196,1129.9,1122.11,1137.89,2156784.449,2156768.669,190020.8125,190020,1
556.2200406,556.2194824,556.220459,1131.17,1127.28,1135.2,1322893.605,1322884.365,180242.6875,180242,1
556.2201629,556.2195435,556.2210083,1147.02,1143.04,1150.88,1185280.58,1185272.74,211185.4219,211184,1
556.2202586,556.2194824,556.2218018,1165.19,1159.98,1169.13,1059943.057,1059932.599,126581.3438,126580,1
556.2202644,556.2197876,556.2206421,1154.75,1150.88,1159.98,1059922.297,1059913.197,159700,159699,1
556.2204412,556.2192383,556.2214355,1178.21,1174.34,1182.15,655558.6732,655550.8632,101195.75,101195,1
556.2204714,556.2194824,556.2213745,1124.73,1120.71,1127.28,926621.7542,926615.1842,159747.4375,159746,1
556.2205692,556.2199707,556.2209473,1139.21,1135.2,1143.04,1200320.854,1200311.707,163599.1875,163598,1
556.3508844,556.3503418,556.3514404,822.624,818.659,830.293,2239050.974,2239040.633,418677.7188,418677,1
556.3509939,556.3505859,556.3514404,829.037,826.471,830.293,491668.1215,491664.2995,191742.8906,191742,1
556.3730857,556.3728027,556.3734741,1079.93,1077.38,1083.94,492992.979,492987.731,133974.7969,133974,1
556.3897491,556.3891602,556.3904419,942.172,938.325,947.287,1050122.145,1031944.911,234797.9375,26,1
556.508703,556.5083008,556.5091553,1078.69,1074.69,1082.66,716851.5292,716844.8876,198432.5,198432,1
556.5189875,556.5183716,556.5194092,1111.37,1107.51,1114.06,175963.9424,175958.7024,70381.01563,70380,1
556.5225699,556.5214233,556.5231934,1116.8,1112.76,1120.71,265054.2603,265047.6353,71692.86719,71692,1
556.5464188,556.5460205,556.5470581,1173.02,1169.13,1176.91,149705.033,149698.5496,35615.83203,35615,1
556.6214647,556.6206665,556.6221924,849.272,846.739,854.383,2003406.495,2003400.125,468092.9063,468092,1
556.6616165,556.6610107,556.6621094,1788.94,1785.08,1791.49,593344.845,593339.717,138906.2656,138905,1
556.7053852,556.7046509,556.7062378,1788.94,1783.78,1796.77,14177305.2,14177292.21,1923174.5,1923174,1
556.7439925,556.7432251,556.7443237,1787.64,1782.44,1794.06,3677126.673,3653064.439,788507.25,80,1
557.1256183,557.1246948,557.1261597,926.811,922.987,931.905,4687547.996,4687540.352,1197280.875,1197280,1
557.6163545,557.6160889,557.6165161,849.272,844.17,855.682,79769085.67,79537517.94,15342194,376,1
557.6348999,557.6347656,557.6351318,850.568,844.17,857.066,29490194.3,29404287.87,4909478,180,1
557.7163607,557.7161865,557.7166138,1787.64,1782.44,1795.34,33670429.4,33670416.5,5634767.5,5634766,1
557.7480812,557.7474365,557.7485352,649.248,645.371,651.821,189700.1337,189694.9737,57011.86719,57011,1
558.3065154,558.3059082,558.307312,1227.09,1223.14,1231.04,183196.0188,183189.4354,38843.87891,38843,1
558.3448664,558.3441772,558.3450928,586.701,584.165,590.581,221932.227,221927.0942,52519.41406,52518,1
558.393002,558.3924561,558.3935547,1208.65,1200.69,1215.17,1604526.877,1604513.713,187340.5469,187340,1
558.4427735,558.4425659,558.4429932,1107.51,1102.21,1110.08,222231.3974,222224.839,44383.33594,44382,1
558.5020254,558.5015869,558.5024414,1604.79,1600.83,1608.89,36260.11653,36253.39986,6472.159668,6471,1
558.5253023,558.524353,558.5254517,1074.69,1068.24,1078.69,11319955.46,11319946.31,2768633.5,2768632,1
558.6196106,558.6192017,558.619812,849.272,845.443,854.383,10248918.75,10239052.02,2415638,375,1
558.7008948,558.6998901,558.7016602,1787.64,1783.78,1790.22,3303776.813,3303771.661,951835.125,951834,1
558.7378829,558.737793,558.7380981,1787.64,1785.08,1794.06,5943757.848,5943748.868,1205446,1205445,1
559.1226161,559.1221924,559.123291,926.811,922.987,931.905,3353417.266,3353409.622,887593.6875,887593,1
559.4587916,559.4584961,559.4592285,1235.06,1228.39,1241.49,1794063.995,1655632.715,251176.0469,18,1
559.4876685,559.4870605,559.4879761,1184.79,1182.15,1188.83,214283.9155,214278.5715,44833.41797,44832,1
559.5088892,559.5083618,559.5092163,1128.59,1124.73,1132.61,295597.6381,295591.0715,50146.34375,50145,1
559.5091846,559.5088501,559.5095215,1186.08,1179.48,1194.05,360380.2163,349757.7951,53988.92188,18,1
559.528419,559.5270996,559.5285645,1074.69,1070.8,1078.69,4353665.838,4353659.263,1152074.5,1152074,1
559.5823767,559.5822144,559.5826416,1331.58,1322.19,1338.32,3381980.34,3151586.458,454465,23,1
559.5824186,559.5822754,559.5825195,1390.26,1380.9,1398.2,2765344.291,2594329.339,268735,26,1
559.6138165,559.6132202,559.6140137,354.024,349.421,358.445,7773.493949,7765.973949,1121.794312,1121,1
559.6142394,559.6138916,559.6143799,849.272,844.17,855.682,147285110.3,146899532.4,28876128,674,1
559.6326184,559.6325073,559.6328735,850.568,844.17,855.682,156344659.6,155633246.7,29615752,236,1
559.655356,559.6552734,559.6554565,817.381,810.993,822.624,18164131.84,18164118.92,3611628.75,3611628,1
559.7136902,559.7131348,559.7141724,1787.64,1782.44,1795.34,30473809.56,30473796.66,5233975.5,5233974,1
560.1259833,560.1254883,560.1263428,926.811,922.987,929.382,758499.2991,758494.1831,272185.4688,272184,1
560.1555871,560.1548462,560.1560669,885.632,883.091,892.006,2306460.819,2279258.107,684875.25,51,1
560.3862569,560.3852539,560.3873291,1097.02,1091.81,1100.88,833549.8797,827675.8303,202557.6875,38,1
560.4079661,560.4078369,560.40802,961.391,958.834,965.228,41780698.48,41771854.62,7326985.5,1699,1
560.408035,560.4078979,560.4083862,970.34,965.228,976.74,66401649.78,66386906.43,9016541,2090,1
560.4621443,560.4614258,560.4625244,1235.06,1228.39,1241.49,810410.604,736552.4708,105109.7969,11,1
560.5320261,560.5316772,560.5325317,1074.69,1070.8,1077.38,611651.5852,611646.3212,175477.6875,175477,1
560.5513342,560.5508423,560.5524292,1229.72,1223.14,1232.46,232757.2119,232749.2233,52743.9375,52743,1
560.5539118,560.5536499,560.5542603,1215.17,1208.65,1220.38,1311397.866,1308009.985,198948,131,1
560.5541682,560.5529785,560.5552368,1158.66,1153.46,1163.87,558397.5593,528066.7039,92575.38281,10,1
560.5857912,560.5856323,560.5858765,1331.58,1323.52,1337,1436254.381,1408747.313,231232.0625,62,1
560.6172725,560.6171875,560.6174316,849.272,844.17,855.682,18455879.19,18441976.9,3496588.75,496,1
560.635956,560.6357422,560.6362915,850.568,844.17,857.066,19707888.61,19623584.43,3731531.25,155,1
560.6969588,560.6968384,560.6972656,1788.94,1783.78,1795.34,15898104.15,15898091.31,2250590,2250589,1
560.6970144,560.6967163,560.6972046,1798.07,1795.34,1799.38,4717213.08,4717207.693,1109714.375,1109713,1
560.7148051,560.7145386,560.7150879,1787.64,1782.44,1794.06,6605713.2,6605701.58,1530841,1530840,1
560.7337124,560.7332153,560.7341919,1787.64,1782.44,1794.06,15258841.47,15258831.14,2865951,2865950,1
561.4114472,561.4112549,561.4116211,961.391,957.532,965.228,17553976.19,17515993.07,2824623.5,262,1
561.4119864,561.411438,561.4125977,970.34,965.228,976.74,23396924.01,23342812.81,2791124.5,259,1
561.4879324,561.4871216,561.4882813,1010.87,1006.98,1013.55,512313.1759,512307.9199,210468.1719,210467,1
561.5253943,561.5248413,561.5258179,1135.2,1131.17,1137.89,94223.47331,94218.09731,30527.10938,30526,1
561.5573065,561.5571289,561.5574341,1158.66,1154.75,1161.3,224536.9219,224531.6819,64785.03125,64784,1
561.5581719,561.5576172,561.5586548,1215.17,1208.65,1221.84,563383.9084,524665.0371,75276.84375,11,1
561.5616056,561.5606689,561.5623779,1236.33,1231.04,1244.11,476650.3086,448518.1987,86545.82031,17,1
561.5892893,561.588562,561.5900269,1386.17,1383.54,1390.26,113690.2659,113683.5459,19978.94727,19978,1
561.6120696,561.6118164,561.6123047,849.272,844.17,855.682,129929786.4,129675407,26064202,746,1
561.6304425,561.6303101,561.6306152,850.568,844.17,855.682,321387004.2,320578054.7,59985176,371,1
561.6524215,561.6517334,561.6531372,837.836,832.796,842.923,2453708.035,2453697.908,474092.7813,332648,1
561.6529806,561.652771,561.6530762,817.381,810.993,822.624,55629198.17,55629185.24,11235071,11235070,1
561.6530604,561.652771,561.6534424,830.293,822.624,832.796,7115586.558,7115575.114,1125033.25,677815,1
561.7332146,561.7323608,561.734314,1787.64,1782.44,1795.34,3737350.58,3737338.97,781762.375,781761,1
562.1516665,562.1506958,562.152771,885.632,881.791,890.714,4801342.937,4578123.02,1434094.125,21,1
562.1930508,562.1928711,562.1932983,1055.1,1051.15,1057.64,217359.6601,217354.4681,54507.11719,54506,1
562.245059,562.2444458,562.2459717,1223.14,1219.05,1225.77,100758.7114,100753.3354,26621.77148,26621,1
562.4010492,562.4008789,562.401123,1328.95,1324.83,1331.58,231319.742,227984.4129,47267.95703,20,1
562.4012635,562.4003906,562.4022217,942.172,937.027,945.998,677470.4111,667378.4299,207262.2969,22,1
562.4176223,562.4174194,562.4178467,1272.01,1267.94,1274.62,150975.3532,150970.0092,33351.63672,33351,1
562.6149381,562.6147461,562.6151123,849.272,844.17,855.682,16664571.1,16586395.73,3291226.25,155,1
562.6336535,562.6334839,562.6339722,850.568,844.17,855.682,41995738.99,41799701.65,8182902.5,181,1
562.6562302,562.6559448,562.6565552,817.381,810.993,822.624,6927028.005,6927016.374,1308457.5,1308456,1
562.6747392,562.6742554,562.6750488,817.381,813.523,819.96,684490.8566,684485.707,217477.2188,217476,1
562.694747,562.6942749,562.6953735,65.1628,62.3624,69.4534,29061.87541,29056.20261,7086.686523,7086,1
562.729461,562.7283936,562.7297974,1795.34,1792.76,1798.07,2059766.092,2059760.782,703069.9375,703069,1
562.7313817,562.730957,562.7319946,1787.64,1782.44,1794.06,22485461.86,22439215.72,3960815.25,193,1
563.1585506,563.1577759,563.1587524,885.632,880.449,890.714,3066008.637,3039213.238,728720.9375,74,1
563.2335161,563.2331543,563.2338867,1162.57,1158.66,1165.19,76199.57373,76194.34973,23836.34375,23835,1
563.4105695,563.4104614,563.4106445,1328.95,1323.52,1337,7714203.002,7466566.401,785942.375,34,1
563.5042853,563.5037842,563.5044556,1010.87,1005.58,1013.55,832693.9252,832687.2835,283261.0313,283260,1
563.6099093,563.6096802,563.6102905,849.272,844.17,854.383,55242820.58,54005819.61,11749307,60,1
563.6279028,563.6277466,563.6282349,866.148,855.682,870.139,36183077.27,36183061.5,11468505,1538902,1
563.6283146,563.6281738,563.62854,1044.53,1041.99,1048.53,243857.399,243852.167,62675.375,62674,1
563.6284158,563.6280518,563.6287231,850.568,844.17,855.682,325540957.1,325540944.3,62048852,62048851,1
563.6285033,563.6278687,563.6289063,876.593,870.139,880.449,8236087.6,8236077.29,1347671.5,1347670,1
563.6506157,563.6504517,563.6507568,817.381,810.993,822.624,62978822.93,62870543.57,12909982,446,1
563.6692092,563.6690674,563.6694336,817.381,809.691,827.742,26912599.74,26851364.96,7032629.5,355,1
563.6907842,563.6898804,563.6915283,1794.06,1788.94,1798.07,4414416.831,4414407.701,669307.75,669307,1
563.7314038,563.730896,563.7319946,1787.64,1782.44,1792.76,6023085.863,6023075.543,1098212.75,1098212,1
564.1481767,564.1473999,564.1489868,885.632,880.449,890.714,3099520.168,3099509.903,834509.4375,834508,1
564.1679244,564.1674805,564.1682129,867.532,864.845,871.489,508095.5503,508090.2351,107729.25,107728,1
564.3440084,564.343811,564.3441772,832.796,827.742,839.11,20400176.62,20236456.32,4758917.5,132,1
564.4159154,564.4153442,564.4161987,1328.95,1324.83,1337,4442760.424,4286168.6,526605.0625,26,1
564.4164651,564.4155884,564.4172974,967.796,963.945,971.61,3245674.626,3232354.619,708955.9375,91,1
564.4901931,564.4896851,564.4907837,1229.72,1225.77,1233.78,72000.36335,71993.68835,14830.22852,14829,1
564.4904901,564.4896851,564.4909058,1040.55,1035.26,1049.84,2075856.326,2011069.903,463850.5938,32,1
564.5364245,564.5361938,564.5366821,1036.69,1033.97,1040.55,374975.3853,374970.1213,108129.1875,108128,1
564.6316031,564.6313477,564.631897,850.568,844.17,855.682,40042993.04,39959420.61,8089176.5,369,1
564.6538858,564.6538086,564.6539917,816.123,810.993,822.624,8164776.914,8164765.283,1581353.75,1581353,1
564.6922671,564.6919556,564.6930542,65.1628,62.3624,69.4534,21227.26599,21221.59319,7824.081543,7823,1
564.7290026,564.7288208,564.7293701,1787.64,1782.44,1794.06,25155356.88,25155345.26,4807555.5,4807554,1
564.8553763,564.8552246,564.8555908,889.436,883.091,898.516,7224227.51,7224212.085,1148824,1148823,1
564.8560173,564.8549805,564.8567505,920.442,916.594,925.538,2487666.731,2487659.065,468548.1875,468547,1
565.1551857,565.1538696,565.1557617,885.632,880.449,890.714,1940357.789,1940348.807,534235,534234,1
565.1565616,565.1560059,565.1567383,860.915,858.315,864.845,1009557.886,1009552.662,344239.875,344239,1
565.1934854,565.1929932,565.1939697,1557.65,1553.61,1564.33,83090.68729,80588.74093,14044.64063,14,1
565.1944906,565.1940918,565.1948242,885.632,879.198,890.714,2477307.795,2379482.235,602426.25,19,1
565.4248929,565.4240723,565.4254761,1331.58,1328.95,1338.32,1398075.582,1349896.163,214228.1094,23,1
565.4253621,565.4246216,565.4261475,1314.28,1305.08,1320.84,2162659.279,2122020.882,193938.9375,22,1
565.4259863,565.4256592,565.4261475,1293.25,1286.77,1302.46,3964454.565,3920625.176,367808.6875,52,1
565.495594,565.494812,565.496521,1041.99,1037.99,1045.84,797317.9379,797311.3962,158238.4063,158237,1
565.4993367,565.4992676,565.4994507,1294.53,1288.07,1301.02,6278870.146,6217804.543,867013.1875,138,1
565.5355021,565.5349731,565.5357056,1100.88,1095.7,1107.51,2393100.082,2373176.921,517474.0938,98,1
565.5356544,565.534668,565.5361328,1343.56,1334.2,1350.15,350793.9016,344693.5802,40458.13281,23,1
565.6262615,565.6261597,565.6264038,850.568,844.17,855.682,162167009.1,161886189.6,30094660,693,1
565.6481163,565.6479492,565.6482544,816.123,810.993,822.624,28764817.99,28677537.52,5522832.5,201,1
565.6667798,565.6665649,565.6670532,817.381,808.414,827.742,34894453.7,34603999.12,8937914,131,1
565.7293662,565.7287598,565.7299805,1787.64,1782.44,1790.22,5139051.957,5014490.297,1299321.625,21,1
565.842407,565.8414917,565.8432617,871.489,867.532,874.066,582043.5081,582038.2809,179934.625,179934,1
566.1682381,566.1679077,566.1685181,1152.19,1144.3,1157.4,2269260.692,2269246.282,216755.5469,191847,1
566.1684908,566.1678467,566.1694336,1215.17,1209.96,1220.38,676235.7507,676225.3307,73439.79688,73439,1
566.1685357,566.1681519,566.1691284,1161.3,1157.4,1163.87,1021970.225,1021962.461,152652.375,152651,1
566.1685594,566.1680298,566.1691284,1199.39,1191.4,1203.35,1041876.128,1041862.851,100882.8672,100882,1
566.1685901,566.1681519,566.1688232,1141.75,1136.58,1144.3,1234873.046,1234864.039,184920.5469,184920,1
566.1687012,566.168335,566.1689453,1132.61,1128.59,1136.58,1130394.665,1130385.344,150553.8125,150553,1
566.1687935,566.1679688,566.1694336,1124.73,1116.8,1128.59,1653210.891,1653197.791,151144.4844,151143,1
566.1688563,566.1681519,566.1694336,1179.48,1170.45,1184.79,1513327.342,1513311.698,131403.5,131402,1
566.1690128,566.1685181,566.1695557,1112.76,1110.08,1115.38,733292.0689,733285.4439,148133.625,148133,1
566.1690199,566.1685791,566.1697998,1205.98,1203.35,1209.96,536833.5823,536825.6503,84347.75,84347,1
566.1693314,566.168396,566.1705933,1106.1,1102.21,1110.08,1059691.985,1059682.803,152249.0938,152248,1
566.1695567,566.1691284,566.1702881,1095.7,1090.37,1102.21,1277250.823,1277238.983,119817.8438,114789,1
566.1825247,566.182251,566.1828003,868.835,866.148,872.765,463239.8343,463234.5407,129494.9922,129494,1
566.4282597,566.4272461,566.4289551,1319.54,1316.91,1324.83,237711.9061,237703.9861,34042.01953,34041,1
566.4286635,566.4282227,566.428894,1330.25,1324.83,1332.9,414985.5881,414977.5181,84441.79688,84441,1
566.5025322,566.5023804,566.5029297,1294.53,1288.07,1301.02,2609139.71,2596577.976,352080.8125,118,1
566.6293743,566.6291504,566.6303711,850.568,844.17,855.682,20273692.3,20168691.35,3700502.75,120,1
566.6510894,566.6506958,566.6513062,817.381,812.271,822.624,3303768.245,3303757.892,696882.25,696881,1
566.7268021,566.7265625,566.7271118,1787.64,1782.44,1794.06,18252025.91,18175923.75,3062581.75,104,1
566.8348715,566.8345947,566.8354492,870.139,867.532,874.066,677247.834,677242.6068,171934.8125,171934,1
566.852877,566.8522339,566.8532104,920.442,914.016,926.811,8434706.75,8099211.047,1653889.75,32,1
566.853122,566.8530273,566.8532104,889.436,883.091,894.562,18044241.09,16422233.25,2975211.25,14,1
567.1913025,567.1907959,567.1917725,884.384,874.066,893.309,4344621.664,4036131.004,622126.125,15,1
567.2085121,567.2081299,567.2089233,1065.54,1061.66,1069.54,1348175.348,1348166.155,199970.25,199969,1
567.2085823,567.2078247,567.2095337,1099.57,1095.7,1103.48,1230060.304,1230051.227,154045,154044,1
567.2087573,567.2081299,567.2093506,1123.42,1118.08,1128.59,1610546.406,1610535.896,189091.4531,189090,1
567.2087605,567.2080688,567.2095337,1107.51,1103.48,1111.37,1352756.485,1352747.28,225182.6094,225182,1
567.2088235,567.2080078,567.2093506,1132.61,1128.59,1137.89,1514435.945,1514425.317,192400.1094,192399,1
567.2088382,567.2081909,567.2095337,1090.37,1085.2,1095.7,1707545.837,1707534.025,172405.1406,172404,1
567.208966,567.2084961,567.2097778,1114.06,1111.37,1118.08,940221.4613,940214.7513,173025.0313,173024,1
567.2089797,567.2081909,567.210083,1073.38,1069.54,1085.2,2726317.331,2726300.366,227269.4531,227268,1
567.209027,567.2080078,567.2097778,1056.38,1052.56,1061.66,1225150.448,1225141.348,152268.375,147327,1
567.2090368,567.2076416,567.2099609,1147.02,1137.89,1150.88,1695009.649,1694996.659,147750.9688,147750,1
567.2099898,567.2095337,567.210144,906.247,901.091,911.462,21468462.92,21438855,5917688.5,554,1
567.36051,567.3598633,567.3609619,1060.26,1056.38,1066.93,2311185.646,2182981.273,485950.625,16,1
567.6237675,567.6236572,567.6239624,850.568,844.17,855.682,31684418.92,31396369.17,6050838.5,105,1
567.6646293,567.6643677,567.664856,817.381,810.993,822.624,17262372.57,17213259.65,4385649.5,178,1
567.7274139,567.7268066,567.7280884,1787.64,1782.44,1792.76,4687376.943,4671444.928,879250.6875,134,1
567.8564669,567.8561401,567.8569336,890.714,884.384,902.392,5492614.025,5335724.095,777948.9375,41,1
568.2187381,568.2180176,568.2191162,1295.84,1291.97,1298.42,298773.0854,298767.9254,89637.96094,89637,1
568.7246564,568.723877,568.7250977,1787.64,1782.44,1794.06,9611341.986,9539562.879,1713779.25,77,1
568.848073,568.8475952,568.8485718,1058.95,1053.84,1065.54,1357413.71,1348525.515,254630.3125,51,1
568.8510771,568.8508911,568.8511963,889.436,883.091,894.562,17203864.18,16468684.82,3020106,34,1
568.8512599,568.8510132,568.8515625,1069.54,1066.93,1073.38,415216.5832,415211.4232,117597.0938,117596,1
568.8512764,568.850769,568.8518677,921.69,910.188,926.811,8393477.883,7434642.75,1415548.5,16,1
569.145048,569.1447754,569.1462402,885.632,881.791,889.436,670242.1571,670235.7862,186726.2969,186725,1
569.1888359,569.1884155,569.1895142,1443.79,1439.67,1446.46,31173.81832,31168.38632,6738.509766,6738,1
569.2070022,569.2068481,569.2070313,906.247,901.091,911.462,35972753.9,35702044.55,9920410,158,1
569.2078501,569.2072754,569.208374,889.436,884.384,894.562,3043619.374,2994618.904,547508.5625,26,1
569.5305368,569.5297852,569.5310669,1288.07,1283.98,1290.68,56391.29655,56385.93655,17982.68164,17982,1
569.5667446,569.5664673,569.5668945,1196.78,1190.11,1202.02,1136300.911,954309.2691,161935.0313,13,1
569.8539331,569.8532104,569.8547363,921.69,919.162,925.538,1158488.954,1158483.853,301238.3125,301237,1
569.854581,569.8543091,569.8550415,889.436,883.091,898.516,4900510.364,4711949.165,779824,22,1
570.1934146,570.1928711,570.194519,906.247,902.392,911.462,2309879.413,2309871.639,494586.625,494586,1
570.2132513,570.2128906,570.2142944,906.247,903.644,910.188,6902861.099,6902855.864,2272716,2272715,1
570.3511028,570.3504639,570.3515015,1153.46,1150.88,1157.4,208163.4848,208158.2688,47882.63672,47882,1
570.8450992,570.8449097,570.84552,1058.95,1053.84,1065.54,2436978.591,2426814.145,443817.9063,97,1
570.8488112,570.8484497,570.8495483,890.714,884.384,901.091,6569356.242,6514865.791,834792.9375,63,1
571.124464,571.1242065,571.1248779,851.862,849.272,857.066,1364204.705,1364198.21,271718.625,271718,1
571.1418881,571.1413574,571.1424561,885.632,881.791,888.208,1132634.39,1132629.256,298612.4688,298611,1
571.1420238,571.1414795,571.1425171,947.287,943.421,951.142,786564.9919,786558.5577,213200.5938,213200,1
571.2037748,571.2036743,571.2038574,906.247,901.091,911.462,23060393.67,22792044.05,6171516,112,1
571.3328849,571.3319702,571.3340454,1364.92,1360.83,1367.52,66938.85623,65890.57996,16877.26172,15,1
571.5092536,571.5084229,571.5101318,1144.3,1137.89,1148.32,259214.5899,253476.7061,52872.65625,20,1
571.5826381,571.5821533,571.583252,1435.61,1429.07,1445.12,456244.0489,450864.6754,46259.23438,34,1
571.5828644,571.5823975,571.5831299,1224.46,1220.38,1233.78,352566.7562,352554.6962,53097.97656,53097,1
571.6950665,571.694397,571.6957397,1787.64,1782.44,1796.77,12791022.28,12791007.95,1534985.75,1534985,1
571.848632,571.8483887,571.848999,1058.95,1055.1,1062.94,524847.4474,524840.9141,107864.8594,107864,1
571.8520543,571.8513184,571.8526611,890.714,885.632,897.268,1287954.109,1287943.766,259280.7031,259280,1
572.1800101,572.1793213,572.180542,1228.39,1225.77,1232.46,59392.8361,59387.4841,13144.20215,13143,1
572.2148628,572.2144165,572.215332,1215.17,1211.29,1220.38,259877.2894,259869.498,44800.38281,44799,1
572.2531609,572.2529907,572.2541504,1359.53,1355.57,1362.3,137515.0219,137509.6379,32608.44727,32607,1
572.3662933,572.3660889,572.366394,1013.55,1009.57,1016.1,449901.6698,449896.4458,130782,130781,1
572.367033,572.3665161,572.3679199,1075.94,1070.8,1082.66,1632658.925,1526605.722,309826.125,17,1
572.5857685,572.5852661,572.5862427,1315.58,1307.67,1319.54,172715.8118,167498.4814,26586.73047,13,1
572.7167538,572.7164917,572.7173462,1788.94,1785.08,1794.06,4792734.201,4792725.221,875020.25,875019,1
572.8018767,572.8014526,572.8024902,783.961,780.133,786.612,318482.5086,318477.3254,122101.0547,122100,1
572.8421522,572.8417969,572.8423462,1058.95,1053.84,1064.24,1955615.299,1955606.199,336029.3125,336028,1
572.9654157,572.965332,572.9656372,745.278,738.927,750.377,4518699.376,4481696.286,851423.6875,61,1
573.1205993,573.1191406,573.1210327,851.862,846.739,862.27,4202179.732,4076175.629,858772.1875,26,1
573.1212435,573.1204224,573.121521,807.163,803.278,809.691,881446.4286,881441.2982,284348.9063,284348,1
573.1390438,573.138855,573.1390991,885.632,883.091,889.436,746238.4391,746233.3631,298729,298728,1
573.4291167,573.428772,573.4301758,988.438,984.568,991.021,177929.663,177924.5006,46451.21875,46450,1
573.5250832,573.5247803,573.5255737,1212.59,1207.33,1219.05,712681.4164,703513.861,104323.9063,39,1
573.5440513,573.5430298,573.5447388,1139.21,1135.2,1141.75,570339.6944,570334.4544,140155.0313,140154,1
573.5461557,573.5452271,573.546936,1149.58,1145.58,1153.46,2219745.273,2219738.706,589336.75,589336,1
573.598255,573.5980835,573.5983887,1435.61,1423.69,1447.79,35492385.49,35211273.86,3120533,372,1
573.6920038,573.6914673,573.6923828,1787.64,1782.44,1796.77,12103972.58,12103958.25,1588057,1588056,1
573.7671531,573.7670288,573.7672119,673.83,668.653,680.351,5882390.717,5882379.019,1101377.875,1101377,1
573.8459785,573.8452148,573.8470459,1058.95,1056.38,1062.94,377026.1856,377020.9376,99619.5625,99619,1
573.9691167,573.9683838,573.9699097,744.046,740.182,747.854,419738.1219,419731.7285,102487.7734,102487,1
574.2328783,574.232666,574.2331543,1244.11,1240.2,1246.87,111336.3852,111331.0492,32165.20898,32164,1
574.2680202,574.2675781,574.2686768,1281.35,1277.39,1285.31,202323.8482,202317.2482,37044.89453,37044,1
574.3821688,574.381897,574.3825684,1075.94,1070.8,1082.66,2874011.573,2556072.961,400389.375,13,1
574.4233609,574.4232178,574.4235229,983.315,979.298,992.464,6494543.344,6471517.919,713926.5,70,1
574.4238651,574.4230957,574.4247437,974.199,969.095,979.298,6812713.921,6792639.907,899531.3125,88,1
574.5323675,574.5321045,574.5328369,1212.59,1209.96,1219.05,612739.6635,610179.5539,125505.9141,65,1
574.5570421,574.5569458,574.5571289,1171.72,1166.53,1178.21,19397106.31,19108850.64,3582267,84,1
574.5577833,574.557251,574.5585327,1190.11,1187.53,1194.05,227277.0558,227271.8398,58232.01563,58231,1
574.5702225,574.5698853,574.5710449,1205.98,1202.02,1212.59,1089339.312,1055280.125,198964.9844,21,1
574.5710143,574.5703125,574.5715332,1244.11,1240.2,1252.16,330537.147,325727.9476,76738.46094,28,1
574.6015084,574.6013794,574.6015625,1435.61,1423.69,1447.79,15330408.26,15234191.62,1370854.5,239,1
574.7128569,574.7124634,574.713501,1787.64,1782.44,1794.06,10372799.54,10372787.92,1588785.375,1588784,1
574.7707081,574.7700195,574.7716064,673.83,669.911,677.831,678814.8881,678808.2881,138334.9844,138334,1
574.8385074,574.8377686,574.8392944,1058.95,1055.1,1062.94,746242.6927,746236.1594,167826.5,167826,1
575.074683,575.0744019,575.0749512,910.188,906.247,912.716,2317050.248,2317045.072,586813.1875,586812,1
575.1172058,575.1168823,575.1177979,851.862,848.027,859.615,2328061.188,2328050.887,358074.1875,358073,1
575.1180486,575.1174316,575.1185303,805.845,803.278,809.691,688139.4648,688134.3344,245120.2344,245119,1
575.38709,575.3862305,575.3885498,1075.94,1070.8,1079.93,1429789.486,1257398.266,268637.9375,11,1
575.4265177,575.4257813,575.4276123,1056.38,1052.56,1058.95,130494.653,130489.541,38056.21094,38055,1
575.520713,575.5203857,575.5209351,1240.2,1237.61,1244.11,72788.45234,72783.25234,16765.46289,16764,1
575.5611764,575.5610962,575.5612793,1171.72,1166.53,1178.21,10034646.03,10000989.15,1762383.125,181,1
575.5759391,575.5752563,575.5765381,1183.47,1179.48,1186.08,559088.6091,559083.3291,117112.3203,117111,1
