mz,sn,,mz,sn,,,,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,,sample
111.0435099,272,,109.0282011,64756,-18148.82098,#N/A,,111.0434952,111.0435257,77.5303,66.5575,94.8964,70506844.26,69320811.04,4449100.5,,1
111.0546593,22,,109.0282082,61231,-18247.33085,#N/A,,111.0545883,111.0547256,80.123,62.3624,117.87,6696388.384,6099393.538,218919.6719,,1
111.0548,48464,,109.0282161,58664,-18248.50315,#N/A,,111.0547,111.0549,675.116,671.221,677.831,139446.2,139440.9,48465.05,,1
111.079888,25,,109.0282786,98158,-18469.67492,#N/A,,111.0797729,111.0799484,399.98,382.133,416.074,669920.9946,581716.8836,99004.90625,,1
111.9099,588431,,109.0282896,52267,-25749.37848,#N/A,,111.9099,111.91,850.568,846.739,857.066,4078027,4078015,588431.6,,1
111.91,32,,109.0282901,55594,-25750.24502,#N/A,,111.91,111.91,607.695,602.399,612.785,5861728,5576031,1078253,,1
111.91,698,,109.0282908,48520,-25750.23835,#N/A,,111.91,111.91,682.855,672.536,696.623,213434532,212814572,23280988,,1
111.91,106,,109.0283026,58278,-25750.1334,#N/A,,111.91,111.91,719.735,709.393,729.946,37339697,36805737,3562328,,1
111.91,30,,109.0283034,67600,-25750.12567,#N/A,,111.91,111.9101,769.645,762.046,774.863,8368575,8023841,1034769,,1
111.91,506,,109.0283061,43261,-25750.10195,#N/A,,111.91,111.91,689.106,685.374,694.131,98447811,98203101,16886776,,1
111.91,190,,109.0283147,83428,-25750.02534,#N/A,,111.91,111.91,701.753,694.131,705.559,55405112,55094633,8211644,,1
111.91,474774,,109.0283171,69829,-25750.00369,#N/A,,111.91,111.9101,901.091,892.006,917.866,7168563,7168536,474775.2,,1
111.91,821404,,109.0283237,60134,-25749.94436,#N/A,,111.9099,111.91,925.538,917.866,934.456,4094877,4094859,821405.5,,1
111.91,401062,,109.0283246,98812,-25749.93624,#N/A,,111.91,111.91,953.672,949.839,961.391,2884964,2884951,401063.1,,1
111.91,1049614,,109.0283271,60869,-25749.91428,#N/A,,111.9099,111.91,837.836,832.796,841.626,2894131,2894123,1049615,,1
111.91,477775,,109.0283314,51597,-25749.87584,#N/A,,111.9099,111.9101,872.765,867.532,879.198,3581020,3581007,477775.5,,1
111.91,257709,,109.0283316,73786,-25749.87377,#N/A,,111.91,111.91,942.172,938.325,949.839,2372440,2372427,257710,,1
111.91,610761,,109.0283325,46532,-25749.8656,#N/A,,111.9099,111.9101,863.545,857.066,867.532,3618913,3618901,610762.4,,1
111.91,370500,,109.0283332,54526,-25749.85928,#N/A,,111.9099,111.91,885.632,879.198,892.006,3536893,3536879,370501.2,,1
111.91,474774,,109.0283336,53680,-25749.85646,#N/A,,111.91,111.91,895.837,892.006,899.791,2533591,2533582,474775.2,,1
111.91,361359,,109.0283355,79863,-25749.83904,#N/A,,111.9099,111.91,915.318,910.188,920.442,2548840,2548829,361360.4,,1
111.91,263032,,109.0283362,57020,-25749.83331,#N/A,,111.91,111.91,934.456,930.631,938.325,1735282,1735273,263032.9,,1
111.91,336079,,109.0283362,65643,-25749.83306,#N/A,,111.9099,111.91,966.497,961.391,971.61,2151103,2151093,336079.8,,1
111.9100185,19,,109.0283367,43055,-25749.98974,#N/A,,111.9099579,111.9100494,534.856,529.677,542.824,960008.4004,822580.1608,264194.0938,,1
111.9372,86783,,109.0283369,51110,-25986.56308,#N/A,,111.9372,111.9373,1794.06,1792.76,1798.07,181909.3,181904,86783.65,,1
111.9596732,21581,,109.0283374,43920,-26182.068,#N/A,,111.9596405,111.9597244,608.956,604.989,612.785,92646.93947,92640.4428,21581.9043,,1
111.9597,82,,109.0283384,52767,-26182.29201,#N/A,,111.9596,111.9597,692.854,690.379,697.923,1536399,1529299,290404.4,,1
111.9971796,113684,,109.0283385,52431,-26508.17662,#N/A,,111.9971619,111.9972153,536.126,532.302,540.167,310032.9504,310026.3963,113684.6172,,1
112.0104924,2805,,109.0283388,61713,-26623.87747,#N/A,,112.0103226,112.0105438,462.07,459.149,466.108,12405.60474,12400.03754,2806.08252,,1
112.0149489,99,,109.0283401,50622,-26662.59057,#N/A,,112.0149231,112.0150223,407.252,401.477,413.181,598360.4222,573999.9384,152350.6875,,1
112.0387537,17,,109.0283408,53116,-26869.38925,#N/A,,112.0387421,112.0387573,73.4959,68.0904,80.123,3308830.814,2622916.771,413820.6875,,1
112.0468534,147,,109.0283409,101354,-26939.73397,#N/A,,112.0468445,112.0468597,77.5303,66.5575,94.8964,4838990.696,4754225.892,315422.0625,,1
112.0498485,10358,,109.0283434,74186,-26965.72275,#N/A,,112.0497665,112.049942,10.7544,4.84611,16.7312,90487.34236,90473.97163,10358.97168,,1
112.0499141,10259,,109.0283442,67695,-26966.28451,#N/A,,112.0498886,112.0499268,44.6098,40.2569,49.0613,66457.27636,66447.00456,10260.19141,,1
112.0499172,8976,,109.0283448,236488,-26966.30642,#N/A,,112.0498505,112.0499649,21.2041,16.7312,25.6582,63241.62064,63231.2058,8976.588867,,1
112.0499173,9399,,109.0283456,45810,-26966.30012,#N/A,,112.0498657,112.0499802,54.8626,49.0613,60.7913,98314.23753,98301.04128,9400.047852,,1
112.0499525,8619,,109.028347,90065,-26966.59363,#N/A,,112.0499115,112.0500107,65.1628,59.3244,70.8255,74054.74053,74043.23943,8620.242188,,1
112.0499556,9715,,109.0283472,49171,-26966.61898,#N/A,,112.0498886,112.0500565,35.8289,25.6582,40.2569,114603.9458,114587.8872,9716.083984,,1
112.0512789,113498,,109.0283473,44619,-26978.10954,#N/A,,112.0512695,112.0513,112.024,106.084,120.802,1704660.067,1704643.877,117555.2188,,1
112.0512911,116726,,109.0283492,439991,-26978.19781,#N/A,,112.0512848,112.0513,126.644,120.802,131.095,1218874.027,1218862.264,116726.7813,,1
112.0512913,141923,,109.0283537,39756,-26978.15973,#N/A,,112.0512619,112.0513229,101.917,94.8964,106.084,1462731.306,1462718.72,141924.1563,,1
112.0512977,101949,,109.0476021,34,-26806.43313,#N/A,,112.0512772,112.0513229,138.596,131.095,143.017,1239029.523,1239016.111,109203.8516,,1
112.0513013,92625,,109.0534533,8840,-26754.24513,#N/A,,112.0512772,112.0513306,147.422,141.451,168.139,1340555.598,1340527.427,85852.58594,,1
112.0513014,242153,,109.0557201,9106,-26734.01619,#N/A,,112.0512772,112.0513153,82.7537,78.7878,94.8964,3027493.23,3027475.779,242153.75,,1
112.0513075,262043,,109.0647164,23,-26653.78154,#N/A,,112.0512924,112.0513306,74.7909,69.4534,78.7878,1608490.221,1608480.886,262044.4844,,1
112.0514377,3833,,109.9184979,114,-19035.36323,#N/A,,112.0514221,112.0514526,175.23,163.651,176.703,43193.73378,43180.68178,7393.638672,,1
112.0514515,3791,,109.9227504,45703,-18997.53189,#N/A,,112.051384,112.0516281,319.559,314.948,322.676,11429.45012,11423.26772,3791.73877,,1
112.0751307,12126,,109.9664834,1499,-18814.58779,#N/A,,112.0750961,112.0751801,442.026,439.032,446.416,41192.94161,41187.03441,12126.71582,,1
112.9094,28,,109.9665452,1070,-26063.85983,#N/A,,112.9094,112.9096,690.379,686.586,695.356,1775733,1742097,353631.9,,1
112.9095,43,,110.0058329,5896,-25716.76544,#N/A,,112.9094,112.9096,682.855,675.116,696.623,4159484,4087309,546182.9,,1
112.9178,3220554,,110.023596,17,-25631.0696,#N/A,,112.9178,112.9179,691.578,686.586,696.623,18709950,18709939,3220556,,1
112.9178,3658952,,110.0317406,16,-25558.94077,#N/A,,112.9178,112.9179,681.608,676.423,686.586,13589987,13589976,3658953,,1
112.9178,162854,,110.0599722,57,-25308.92223,#N/A,,112.9178,112.9179,713.359,709.393,717.222,1006177,1006168,162854.9,,1
112.9521,102,,110.0681363,21,-25532.62557,#N/A,,112.9521,112.9523,608.956,602.399,619.176,2279478,2261914,401708.5,,1
112.9521,342,,110.9192227,9139,-17997.69328,#N/A,,112.9521,112.9521,691.578,686.586,703.055,26217779,26173342,2848232,,1
112.9521,275,,110.9388403,1107740,-17824.01273,#N/A,,112.952,112.9521,680.351,675.116,686.586,7359940,7328009,2072749,,1
112.9521,103,,110.9389442,1124152,-17823.0935,#N/A,,112.9521,112.9521,713.359,709.393,719.735,6076435,6047284,776871.7,,1
112.9521,53,,110.9389992,251418,-17822.60643,#N/A,,112.952,112.9521,724.862,719.735,727.38,2243195,2224040,398759.5,,1
112.9521004,52,,110.9390334,102070,-17822.30689,#N/A,,112.9520569,112.9521332,550.487,545.388,557.074,1029535.625,1009545.756,181023.9063,,1
113.0227659,39,,110.9406723,2653,-18421.8957,#N/A,,113.0227509,113.0227737,74.7909,62.3624,85.41,11808205.96,10937411.73,821302.375,,1
113.0413,52,,110.9567076,13,-18440.98,#N/A,,113.0412,113.0414,758.073,749.129,764.576,2074252,2055293,328850.1,,1
113.0547069,6618,,110.9567198,82,-18557.27335,#N/A,,113.0546417,113.0548477,150.275,140.023,159.159,87230.26431,87211.12831,6618.97168,,1
113.0547512,10656,,110.9567631,21,-18557.2754,#N/A,,113.0545731,113.0548325,126.644,122.386,132.68,85103.19213,85091.42756,10656.7666,,1
113.0547539,8934,,110.9568269,38,-18556.73392,#N/A,,113.0547028,113.0547943,117.87,113.463,122.386,67274.56855,67264.15839,8935.199219,,1
113.0547877,7436,,110.9743696,212233,-18401.85745,#N/A,,113.054718,113.0548553,135.577,132.68,143.017,69804.66464,69792.85093,7437.35791,,1
113.0548093,12011,,110.9744999,70227,-18400.89276,#N/A,,113.0546951,113.0549088,104.695,101.917,110.505,69098.13594,69089.54794,12012.33984,,1
113.0591443,434,,110.9745066,43,-18438.47135,#N/A,,113.0591354,113.0591507,77.5303,66.5575,94.8964,62032585.8,61257557.02,4297531,,1
113.0955741,24,,110.9745457,94093,-18754.30065,#N/A,,113.0955276,113.0956116,448.011,442.026,453.529,183828.3365,171647.0282,30654.11328,,1
113.9058,3641056,,110.9745498,92637,-25733.98548,#N/A,,113.9058,113.9058,681.608,675.116,685.374,16263380,16263369,3641057,,1
113.9058,470707,,110.9800344,6739,-25685.83543,#N/A,,113.9058,113.9059,719.735,708.165,728.65,5181884,5181863,470707.9,,1
113.9058,2175497,,110.984074,93854,-25650.37113,#N/A,,113.9058,113.9058,689.106,685.374,694.131,13722638,13722628,2175498,,1
113.9058,817764,,111.0075704,19,-25444.09189,#N/A,,113.9058,113.9059,701.753,694.131,705.559,7901204,7901192,1329108,,1
113.9058,329219,,111.0240106,51,-25299.76019,#N/A,,113.9058,113.9059,714.612,710.672,717.222,2016319,2016311,329220.1,,1
113.9058378,20,,111.0313679,3417,-25235.4929,#N/A,,113.9057693,113.9059067,607.695,602.399,614.033,783632.3933,748012.8476,146148.4063,,1
113.9461655,3017,,111.0438676,86207,-25470.78122,#N/A,,113.9459991,113.9462662,311.961,307.482,316.44,11660.53248,11653.06748,3018.104004,,1
113.9586895,252,,111.0438854,87111,-25577.72604,#N/A,,113.9585114,113.9587631,597.285,593.279,603.674,2090336.719,2085220.432,506075.75,,1
113.991774,31,,111.0438872,62227,-25860.52268,#N/A,,113.9917374,113.9918442,81.4574,65.1628,101.917,353486.6978,329381.7119,25481.97656,,1
114.0127927,24,,111.0439224,816024,-26039.80012,#N/A,,114.0127411,114.0128174,540.167,536.126,542.824,109649.6142,108303.6664,35296.86328,,1
114.0128,92335,,111.043934,83776,-26039.76016,#N/A,,114.0127,114.0129,737.624,733.767,740.182,240172.8,240167.7,92335.84,,1
114.012835,43,,111.0439421,53825,-26039.98861,#N/A,,114.0128098,114.0128937,420.289,414.643,425.732,213334.1023,205589.279,59388.73828,,1
114.0260863,36,,111.0439477,1299215,-26153.12584,#N/A,,114.0260696,114.0261078,74.7909,66.5575,80.123,467645.2348,409758.4447,48917.82031,,1
114.0306418,83,,111.0439525,51699,-26191.98884,#N/A,,114.0305939,114.0306931,74.7909,69.4534,80.123,300015.3289,296711.804,47601.26953,,1
114.0543704,34,,111.0439594,51922,-26394.52528,#N/A,,114.0543518,114.05439,74.7909,69.4534,82.7537,1534277.899,1497936.885,155332.2344,,1
114.0624682,143,,111.0439639,79996,-26463.6073,#N/A,,114.0624542,114.0624924,77.5303,66.5575,97.7155,4221703.839,4151245.153,287046.8125,,1
114.9362,57490,,111.0439698,54441,-33864.2674,#N/A,,114.9362,114.9363,1796.77,1794.06,1799.38,238512.9,238507.6,57491.43,,1
114.9539178,23,,111.0439714,54656,-34013.16322,#N/A,,114.9539108,114.9539261,236.253,228.829,245.434,200148.1429,180535.3165,25046.19727,,1
114.9665,189,,111.0439823,646838,-34118.78851,#N/A,,114.9665,114.9665,598.565,593.279,603.674,6499756,6474093,1382136,,1
114.9915985,52,,111.0439824,78009,-34329.60462,#N/A,,114.9915695,114.9916382,77.5303,69.4534,84.0715,327334.4539,322081.6412,44955.12109,,1
115.0020738,53,,111.0439835,100477,-34417.55567,#N/A,,115.0020218,115.0021591,84.0715,68.0904,93.5269,685368.7068,586512.4198,92024.29688,,1
115.0021,98578,,111.0439893,110750,-34417.72504,#N/A,,115.0021,115.0021,719.735,717.222,724.862,375486.5,375480.1,98578.89,,1
115.0191349,40625,,111.0439912,48032,-34560.71599,#N/A,,115.0191193,115.0191498,68.0904,60.7913,73.4959,319861.5864,319848.8818,40626.39844,,1
115.0191494,81219,,111.0439955,66228,-34560.80136,#N/A,,115.0190964,115.0192261,80.123,73.4959,86.8193,620905.2057,620890.55,81219.73438,,1
115.0208,9342,,111.0439955,55413,-34574.65528,#N/A,,115.0208,115.0208,1258.77,1256.06,1262.68,34431.58,34426.29,9342.574,,1
115.0384,247,,111.0439959,46423,-34722.3547,#N/A,,115.0384,115.0384,74.7909,69.4534,78.7878,43298689,42623307,7790309,,1
115.0384,173,,111.0439969,89947,-34722.34572,#N/A,,115.0384,115.0384,82.7537,78.7878,89.4777,48551912,47790540,5480623,,1
115.0384,83,,111.0439971,97444,-34722.34387,#N/A,,115.0384,115.0384,96.252,89.4777,101.917,29294989,28419955,2840753,,1
115.057,43,,111.043999,74558,-34878.37373,#N/A,,115.057,115.0571,602.399,597.285,607.695,2641374,2566951,447243.3,,1
115.057,49,,111.0440014,50728,-34878.35206,#N/A,,115.057,115.0571,759.323,754.207,764.576,1774719,1746628,353042.7,,1
115.057,21,,111.0440015,62318,-34878.35196,#N/A,,115.057,115.0571,749.129,744.046,754.207,931548.6,904021.3,150604.9,,1
115.0633266,32,,111.0440018,62513,-34931.41543,#N/A,,115.0632477,115.0633545,77.5303,70.8255,82.7537,168720.9494,166252.3425,23076.23828,,1
115.0748,124,,111.044002,58761,-35027.63391,#N/A,,115.0748,115.0749,333.036,325.65,340.542,40210994,39816264,5046288,,1
115.9272,15,,111.0440024,72869,-42122.96685,#N/A,,115.9271,115.9272,1782.44,1778.2,1785.08,83314.12,76385.42,21646.35,,1
115.9293,2448,,111.044003,921278,-42140.31273,#N/A,,115.9292,115.9295,1781.03,1776.82,1783.78,9681.314,9675.746,2449.175,,1
115.9379752,5328,,111.0440032,51435,-42211.98469,#N/A,,115.9378891,115.9380112,210.408,199.755,219.62,51228.43852,51210.10159,5328.866211,,1
115.95,19,,111.0440033,77151,-42311.31237,#N/A,,115.9499,115.9502,1781.03,1776.82,1785.08,38737.65,37913.2,8446.248,,1
115.9543174,55635,,111.0440043,78724,-42346.96188,#N/A,,115.9542847,115.9543762,598.565,594.563,601.115,161476.0491,161470.8075,55635.82031,,1
115.96173,14,,111.0440063,51102,-42408.16133,#N/A,,115.9615707,115.9618378,608.956,599.828,619.176,298105.7334,283182.25,41446.75781,,1
115.9617362,13,,111.0440074,95544,-42408.20271,#N/A,,115.9617081,115.9617691,405.849,397.017,411.598,239188.7595,204804.3412,33058.6875,,1
115.9617597,12,,111.0440095,53987,-42408.37882,#N/A,,115.9617081,115.9618073,305.855,302.973,311.961,39789.77287,36210.0186,7250.64209,,1
116.0336317,37,,111.0440095,880645,-43001.51653,#N/A,,116.0336151,116.0336533,74.7909,69.4534,78.7878,1584275.987,1468417.921,303365.4375,,1
116.0336909,15,,111.0440152,812357,-43001.9568,#N/A,,116.0336609,116.0337219,349.421,343.528,355.518,855722.4975,709228.5686,132831.5156,,1
116.0385244,13,,111.044026,4449100,-43041.72581,#N/A,,116.0384293,116.0386734,69.4534,62.3624,74.7909,170225.0595,166480.5421,25245.31836,,1
116.0417068,80,,111.0440303,50451,-43067.93326,#N/A,,116.0417023,116.0417175,82.7537,78.7878,89.4777,2686288.272,2591059.904,293871.3438,,1
116.0417236,119,,111.0551801,22,-42971.98743,#N/A,,116.0417175,116.0417328,74.7909,69.4534,78.7878,2368363.303,2283890.184,436554.4375,,1
116.0471298,84381,,111.0803855,42,-42799.37222,#N/A,,116.0468445,116.0472183,577.745,573.877,580.326,230276.3878,230271.2286,84382.41406,,1
116.0489127,320,,111.9103915,68,-35661.87004,#N/A,,116.0488892,116.0489349,347.953,342.034,354.024,5263461.534,5233246.911,1123148.125,,1
116.0489267,15,,111.9104149,36,-35661.78418,#N/A,,116.0488968,116.0489578,313.454,307.482,319.559,253155.0947,223470.6965,55516.52344,,1
116.0489331,11,,111.9104226,49,-35661.77091,#N/A,,116.0488815,116.0490036,457.74,452.168,463.451,161104.4754,133400.7518,41821.75781,,1
116.0604691,34282,,111.9104356,17,-35757.51138,#N/A,,116.0604401,116.060524,603.674,599.828,606.252,89852.87946,89847.74026,34282.80078,,1
116.0700636,140,,111.9104821,18,-35836.81589,#N/A,,116.0700302,116.070076,416.074,410.152,421.649,1024597.604,994796.5078,253321.3438,,1
116.078094,75,,111.9377475,86783,-35668.62916,#N/A,,116.0780792,116.0781326,333.036,325.65,340.542,2817902.081,2717419.58,358264.8125,,1
116.0782,6736,,111.96013,40,-35476.68727,#N/A,,116.0782,116.0783,1281.35,1277.39,1283.98,26963.76,26958.49,6736.558,,1
116.9331,49524,,111.9601753,21581,-42527.94695,#N/A,,116.9329,116.9332,1796.77,1794.06,1799.38,147371.3,147366,49525.29,,1
116.9457134,57,,111.9976236,113684,-42310.99783,#N/A,,116.9456635,116.9458084,527.126,522.091,530.916,169045.6574,167859.221,62892.34375,,1
116.94573,20,,112.0109711,2805,-42196.99919,#N/A,,116.9456482,116.9457703,333.036,327.255,340.542,30272.69735,29565.07152,4866.944824,,1
116.9457584,45,,112.0154281,79,-42159.12068,#N/A,,116.9457321,116.9457855,153.274,143.017,159.159,453952.2733,449393.9909,42260.30469,,1
116.9457757,53,,112.0392745,19,-41955.35181,#N/A,,116.9457703,116.9457855,163.651,159.159,169.585,448392.4162,445027.6603,47552.32031,,1
116.9458016,111,,112.0473773,163,-41886.27787,#N/A,,116.9457703,116.9458313,453.529,448.011,459.149,190416.4434,188975.6634,45816.21484,,1
116.9458173,18,,112.0503564,10358,-41860.93193,#N/A,,116.9457703,116.9458923,258.953,251.379,268.03,86165.23603,81813.59541,8775.982422,,1
116.9458271,63,,112.0503924,10259,-41860.70442,#N/A,,116.9457779,116.9458466,401.477,394.094,407.252,109032.4974,107474.9005,20806.25977,,1
116.9820178,29,,112.0504238,9399,-42156.85493,#N/A,,116.9818802,116.9821625,330.143,324.17,334.473,86107.00853,79917.81972,16542.15039,,1
116.9821099,24,,112.0504566,8976,-42157.32942,#N/A,,116.9820328,116.9821548,340.542,334.473,346.452,76402.91451,70106.42261,13686.47363,,1
116.9821381,8349,,112.0504735,9715,-42157.41551,#N/A,,116.9820938,116.982193,292.334,286.097,298.43,45437.92601,45427.13463,8350.067383,,1
116.9997,133633,,112.0504863,8619,-42301.08059,#N/A,,116.9997,116.9998,962.669,960.14,966.497,348697.4,348692.3,133633.9,,1
116.9997,29,,112.0517531,113498,-42290.25266,#N/A,,116.9997,116.9998,1307.67,1299.72,1314.28,391734,384451.3,50885.08,,1
116.9997,19,,112.0517876,141923,-42289.95822,#N/A,,116.9997,116.9999,1362.3,1356.9,1368.86,257336.9,246164,38331.29,,1
116.9998,36,,112.0518265,92625,-42290.44404,#N/A,,116.9997,116.9999,996.328,993.716,1001.72,327453,324684.5,87359.72,,1
116.9998,29,,112.05183,262043,-42290.41424,#N/A,,116.9997,116.9999,1141.75,1136.58,1148.32,460646.9,443502.7,108895.1,,1
116.9998,32,,112.0518327,242153,-42290.3908,#N/A,,116.9998,116.9999,1176.91,1170.45,1182.15,476448.7,450045.6,94575.34,,1
116.9998,15,,112.0518383,116726,-42290.3435,#N/A,,116.9998,116.9998,1215.17,1208.65,1221.84,475441.7,408296.6,79191.42,,1
116.9998,17,,112.051839,101949,-42290.33765,#N/A,,116.9997,116.9998,1509.36,1501.28,1514.77,232095.3,214224.7,30154.32,,1
116.9999,66649,,112.0519712,3791,-42290.02569,#N/A,,116.9998,117,675.116,671.221,677.831,191570.9,191565.6,66649.73,,1
116.9999254,64,,112.0519723,3833,-42290.2247,#N/A,,116.9998856,116.9999847,568.794,563.463,572.637,644176.9615,639530.4045,154075.5156,,1
117.0028,12678,,112.0756313,12126,-42111.5454,#N/A,,117.0027,117.0028,1781.03,1776.82,1783.78,40073.6,40068.03,12678.54,,1
117.0329323,14,,112.909884,47,-35229.81329,#N/A,,117.0329056,117.0329742,339.048,333.036,345.011,123199.4987,102203.614,17449.61133,,1
117.034793,153,,112.9098975,30,-35245.03645,#N/A,,117.0347672,117.0348129,69.4534,62.3624,74.7909,858878.2947,854500.0695,107985.1641,,1
117.0365,4681,,112.9182235,3658952,-35187.96691,#N/A,,117.0364,117.0366,1312.97,1308.94,1315.58,20395.19,20389.87,4682.268,,1
117.036928,7753,,112.9182808,3220554,-35191.00633,#N/A,,117.0368958,117.0369568,349.421,345.011,352.529,28645.85375,28639.83935,7753.777832,,1
117.0392,11188,,112.9183538,162854,-35209.11135,#N/A,,117.0391,117.0392,1779.63,1776.82,1785.08,35214.59,35207.71,11189.37,,1
117.0426005,50,,112.9183688,1317,-35237.0134,#N/A,,117.0424271,117.0426636,74.7909,69.4534,78.7878,233796.9819,226953.296,40317.20313,,1
117.0441968,29,,112.9524863,46,-34958.6784,#N/A,,117.0441742,117.0442123,271.018,264.943,278.636,689210.2452,612964.1513,94830.89063,,1
117.0522391,116,,112.9525393,57,-35024.53153,#N/A,,117.0522003,117.052269,347.953,342.034,354.024,435517.1598,430966.9474,91871.6875,,1
